 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed
13/01/20 15:00,0.271,29.7,26.5,1002.7,-0.056,-0.154,237,4.1,0.9
13/01/20 16:00,0.309,29.8,27.5,1002.4,-0.038,-0.143,269,3.2,1.2
13/01/20 17:00,0.402,29.7,27.5,1001.7,-0.009,-0.117,270,3.9,1
13/01/20 18:00,0.484,29.7,27.4,1002,-0.014,-0.129,306,2.2,1.7
13/01/20 19:00,0.576,29.7,28,1002.7,-0.016,-0.127,275,3.7,1.3
13/01/20 20:00,0.678,29.6,28.4,1002.8,-0.014,-0.119,260,4.8,1.3
13/01/20 21:00,0.69,29.6,29.4,1003.3,-0.089,-0.192,272,4.1,2.5
13/01/20 22:00,0.803,29.6,31.9,1003.5,-0.029,-0.128,246,7.5,3.9
13/01/20 23:00,0.893,29.5,31.4,1004,0.028,-0.068,242,9,1.6
14/01/20 00:00,0.859,29.6,32.1,1003.6,-0.04,-0.132,268,10.2,4.6
14/01/20 01:00,0.868,29.7,32,1002.9,-0.07,-0.167,273,10.4,4.1
14/01/20 02:00,0.919,29.7,29.8,1002.3,-0.057,-0.161,292,8.3,4.9
14/01/20 03:00,0.96,29.8,30.1,1001.8,-0.055,-0.165,277,6.7,1.8
14/01/20 04:00,1.004,29.8,28.1,1002.2,-0.055,-0.168,281,8.8,4.2
14/01/20 05:00,1.04,29.7,29.7,1002,-0.062,-0.173,258,7.6,1.6
14/01/20 06:00,1.059,29.5,27.2,1002.4,-0.07,-0.181,308,6.7,1.4
14/01/20 07:00,1.064,29.6,26.5,1002.8,-0.052,-0.16,216,4.8,0.8
14/01/20 08:00,1.024,29.4,27.3,1003,-0.039,-0.143,287,2.8,1.8
14/01/20 09:00,0.859,29.5,27.1,1003.7,-0.111,-0.212,268,6.6,1
14/01/20 10:00,0.727,29.4,26.6,1004.3,-0.111,-0.205,254,4.9,0.9
14/01/20 11:00,0.676,29.2,27.4,1004.7,-0.018,-0.106,198,4.4,2.2
14/01/20 12:00,0.566,29.3,27.1,1004.8,-0.008,-0.093,221,4.4,1.1
14/01/20 13:00,0.451,29.3,26.8,1004.4,-0.039,-0.123,256,6.9,1.9
14/01/20 14:00,0.378,29.2,26.4,1003.8,-0.054,-0.142,278,3.8,2.3
14/01/20 15:00,0.304,29.3,27.5,1003.2,-0.093,-0.187,300,7.3,5.4
14/01/20 16:00,0.331,29.2,26.2,1002.1,-0.067,-0.168,238,7,1.1
14/01/20 17:00,0.409,29.3,26.8,1001.3,-0.031,-0.143,212,3.7,2.1
14/01/20 18:00,0.461,29.1,26.9,1001.8,-0.05,-0.169,266,3.3,1.3
14/01/20 19:00,0.557,29.1,26.7,1002.5,-0.04,-0.153,271,3.1,1.4
14/01/20 20:00,0.662,29.1,27.5,1003.4,-0.023,-0.129,273,3,0.8
14/01/20 21:00,0.675,29.1,28.2,1004,-0.097,-0.194,305,4.1,3.1
14/01/20 22:00,0.725,29.1,29.4,1003.8,-0.108,-0.2,283,4.9,2.7
14/01/20 23:00,0.826,29.2,28.8,1003.9,-0.038,-0.132,301,7.8,5.1
15/01/20 00:00,0.894,29.3,29.3,1004,0.012,-0.081,299,6.8,4.2
15/01/20 01:00,0.914,29.1,28.5,1003.5,0.004,-0.089,297,6.8,3.5
15/01/20 02:00,0.886,29.2,28.4,1003.2,-0.059,-0.155,308,8.2,5.1
15/01/20 03:00,0.9,29.2,28.9,1002.1,-0.077,-0.179,296,8.4,6.1
15/01/20 04:00,0.921,29.3,25.5,1002.3,-0.088,-0.199,287,14.9,9
15/01/20 05:00,0.974,29.3,28.6,1001.1,-0.066,-0.176,289,10.6,3.7
15/01/20 06:00,1.013,29.3,28.5,1000.7,-0.052,-0.174,295,6.7,3.3
15/01/20 07:00,1.011,29.2,28,1001.8,-0.057,-0.181,274,9.5,5.8
15/01/20 08:00,1.004,29.2,27.5,1002.5,-0.029,-0.142,300,8.5,5.9
15/01/20 09:00,0.916,29.1,25.9,1003.2,-0.046,-0.152,279,10.3,1.9
15/01/20 10:00,0.767,29.1,25.5,1003.3,-0.091,-0.191,280,5.1,2.9
15/01/20 11:00,0.669,29.1,26.1,1003.1,-0.064,-0.163,291,6.5,2.6
15/01/20 12:00,0.587,29.1,25.8,1002.8,-0.029,-0.131,212,4.1,0.3
15/01/20 13:00,0.537,29,26.1,1003.2,0.003,-0.101,206,1.6,0.3
15/01/20 14:00,0.485,28.9,26.1,1003,-0.006,-0.106,296,5.5,4.1
15/01/20 15:00,0.417,28.9,25.7,1001.9,-0.054,-0.157,287,8.3,3.1
15/01/20 16:00,0.397,28.9,25.5,1001.4,-0.074,-0.188,156,3.9,1.1
15/01/20 17:00,0.436,28.9,25.5,1000.9,-0.061,-0.179,257,4.4,1.2
15/01/20 18:00,0.513,28.9,26.5,1000.9,-0.039,-0.162,261,3.2,1.5
15/01/20 19:00,0.588,28.9,27,1002.1,-0.04,-0.161,255,6.8,1.5
15/01/20 20:00,0.676,28.9,27.7,1002.8,-0.03,-0.14,279,4.2,2.6
15/01/20 21:00,0.738,28.9,28.4,1003.6,-0.044,-0.146,209,3.3,1.5
15/01/20 22:00,0.743,28.9,28.2,1004.1,-0.103,-0.199,101,4.8,1.4
15/01/20 23:00,0.771,28.9,28.8,1004.3,-0.11,-0.2,160,4.5,1.2
16/01/20 00:00,0.801,29,30.3,1003.4,-0.092,-0.182,252,5.9,3.3
16/01/20 01:00,0.86,29,32.3,1002.6,-0.041,-0.14,235,6.7,2.7
16/01/20 02:00,0.911,29.1,32.7,1001.3,-0.01,-0.117,241,8.3,3.1
16/01/20 03:00,0.886,29.2,33.4,1000.5,-0.06,-0.179,231,8.4,3.5
16/01/20 04:00,0.874,29,33,1000,-0.092,-0.219,245,7,2.9
16/01/20 05:00,0.876,29,32.3,1000.4,-0.104,-0.236,253,7.3,3.3
16/01/20 06:00,0.9,29.2,31,1001,-0.09,-0.218,271,7.9,3.3
16/01/20 07:00,0.916,29.1,30.1,1002.1,-0.076,-0.197,266,5.7,3
16/01/20 08:00,0.887,29.1,29.2,1003.4,-0.083,-0.191,280,6.1,2
16/01/20 09:00,0.859,29.1,28.8,1003.4,-0.057,-0.155,250,4.2,1.4
16/01/20 10:00,0.771,29.1,28.5,1003.9,-0.066,-0.163,276,4.6,1.3
16/01/20 11:00,0.63,29.1,28.6,1003.6,-0.108,-0.202,267,4.5,2.6
16/01/20 12:00,0.528,29.1,28.4,1004,-0.111,-0.206,309,6.3,4.3
16/01/20 13:00,0.48,29.1,27.8,1003.4,-0.082,-0.174,288,5.1,2
16/01/20 14:00,0.513,29.1,27.6,1002.4,-0.013,-0.112,294,4,1.9
16/01/20 15:00,0.504,29.1,27.2,1001.6,-0.02,-0.129,224,2.5,1.4
16/01/20 16:00,0.485,29.1,28.2,1001.3,-0.057,-0.173,264,5.4,2.3
16/01/20 17:00,0.479,29.1,27.9,1001.3,-0.091,-0.21,281,3.8,1.4
16/01/20 18:00,0.526,29.2,28,1001.5,-0.088,-0.207,276,4.5,2
16/01/20 19:00,0.601,29.2,27.3,1002.3,-0.074,-0.19,271,5.1,2
16/01/20 20:00,0.669,29.2,27.7,1002.9,-0.077,-0.185,269,4.2,2
16/01/20 21:00,0.732,29.2,29.1,1003.3,-0.081,-0.184,255,4.5,2.2
16/01/20 22:00,0.801,29.2,30.4,1003.7,-0.07,-0.168,252,7.3,3.6
16/01/20 23:00,0.806,29.3,30.9,1003.6,-0.104,-0.199,263,7.7,3.7
17/01/20 00:00,0.811,29.4,32.1,1003.2,-0.112,-0.209,242,8.2,2.7
17/01/20 01:00,0.823,29.4,32,1002.8,-0.099,-0.199,240,8.6,3.9
17/01/20 02:00,0.845,29.4,32,1002.2,-0.075,-0.18,241,7.9,3.5
17/01/20 03:00,0.895,29.5,31.9,1002,-0.032,-0.142,246,7.4,3.5
17/01/20 04:00,0.874,29.5,32.5,1001.3,-0.061,-0.174,200,6.7,4.4
17/01/20 05:00,0.821,29.5,31.4,1001.6,-0.113,-0.232,263,9.8,3.9
17/01/20 06:00,0.796,29.5,32,1001.8,-0.128,-0.244,249,7,3.2
17/01/20 07:00,0.805,29.5,30.9,1002.2,-0.104,-0.217,202,6.2,3.7
17/01/20 08:00,0.793,29.5,29.2,1002.8,-0.091,-0.2,250,7.6,3.9
17/01/20 09:00,0.754,29.4,28.5,1004,-0.086,-0.189,232,5.9,2.5
17/01/20 10:00,0.707,29.3,28,1004.5,-0.072,-0.163,196,6.2,2.5
17/01/20 11:00,0.642,29.3,27.6,1004.8,-0.063,-0.149,187,4.7,2.6
17/01/20 12:00,0.55,29.3,27.4,1004.6,-0.08,-0.164,198,3.8,1.9
17/01/20 13:00,0.475,29.2,26.5,1004.1,-0.094,-0.18,172,4,2.4
17/01/20 14:00,0.434,29.2,26.9,1003.3,-0.107,-0.199,197,4.2,2.9
17/01/20 15:00,0.51,29.2,26.4,1003,-0.04,-0.14,194,4.4,2.8
17/01/20 16:00,0.573,29.2,25.8,1003,-0.014,-0.116,196,4.4,2.7
17/01/20 17:00,0.565,29.2,26.6,1003,-0.07,-0.172,217,4.5,1.4
17/01/20 18:00,0.593,29.2,26.2,1003.5,-0.088,-0.19,132,3.4,1.9
17/01/20 19:00,0.642,29.1,25.8,1004.1,-0.093,-0.189,197,3.9,2.5
17/01/20 20:00,0.704,29.1,25.8,1004.5,-0.09,-0.181,194,4.2,2.4
17/01/20 21:00,0.773,29.1,28.7,1005.2,-0.081,-0.167,109,3.4,1.7
17/01/20 22:00,0.844,29.1,31,1005.3,-0.062,-0.142,62,4.1,2.3
17/01/20 23:00,0.882,29.2,30,1005.2,-0.062,-0.141,26,4.5,3.4
18/01/20 00:00,0.893,29.3,29.9,1004.6,-0.069,-0.149,23,4.9,3.8
18/01/20 01:00,0.873,29.4,31.9,1004.3,-0.088,-0.174,37,5.1,4
18/01/20 02:00,0.858,29.8,32.4,1003.7,-0.09,-0.18,54,6.2,3.8
18/01/20 03:00,0.859,30,32.5,1002.5,-0.075,-0.171,65,6.1,2.1
18/01/20 04:00,0.883,30,34.2,1001.5,-0.04,-0.148,85,6.2,1.4
18/01/20 05:00,0.859,30,34.3,1001.3,-0.05,-0.167,227,5.7,2.2
18/01/20 06:00,0.799,30.3,34.2,1001.7,-0.08,-0.199,234,6.3,2.4
18/01/20 07:00,0.743,30.5,33,1002.8,-0.098,-0.211,252,5.7,2.2
18/01/20 08:00,0.699,30.2,30.3,1003.8,-0.099,-0.202,275,5.8,3.2
18/01/20 09:00,0.653,30.1,29.1,1004.9,-0.096,-0.189,236,3.9,1.4
18/01/20 10:00,0.618,29.8,28,1005.6,-0.078,-0.16,233,4,1
18/01/20 11:00,0.556,30.1,27.7,1006.1,-0.085,-0.16,208,2.5,0.9
18/01/20 12:00,0.508,29.9,27.2,1006.2,-0.08,-0.151,206,2.9,2.1
18/01/20 13:00,0.454,29.9,27.4,1006,-0.095,-0.165,279,4.4,3
18/01/20 14:00,0.427,29.9,26.6,1005.2,-0.109,-0.182,180,4.7,1.6
18/01/20 15:00,0.448,29.7,27.6,1004.5,-0.106,-0.187,128,2.8,0.9
18/01/20 16:00,0.514,29.6,26.3,1004.5,-0.089,-0.176,208,3.4,1.4
18/01/20 17:00,0.598,29.6,25.4,1004.3,-0.072,-0.159,173,4.6,2.9
18/01/20 18:00,0.647,29.6,25.5,1004.9,-0.088,-0.176,188,4.7,2.6
18/01/20 19:00,0.684,29.8,25.3,1005.3,-0.107,-0.19,188,4.1,2.8
18/01/20 20:00,0.729,29.8,25.5,1006.1,-0.116,-0.194,193,5.9,3.2
18/01/20 21:00,0.779,29.7,27.1,1006.3,-0.116,-0.187,183,4.8,3.4
18/01/20 22:00,0.834,29.8,30.7,1006.6,-0.107,-0.175,178,4.6,1
18/01/20 23:00,0.878,29.8,30.7,1006.6,-0.1,-0.166,35,3.8,3
19/01/20 00:00,0.888,30,30.9,1006.8,-0.112,-0.177,28,4.8,3.7
19/01/20 01:00,0.887,30.1,31.3,1005.9,-0.117,-0.182,37,5.4,2.1
19/01/20 02:00,0.86,29.8,33.1,1005.3,-0.132,-0.206,58,4.5,2.6
19/01/20 03:00,0.821,30,32.7,1004.3,-0.148,-0.228,63,5,3.2
19/01/20 04:00,0.788,30.2,33.2,1003.6,-0.15,-0.24,26,4.5,2.3
19/01/20 05:00,0.771,30.3,34.2,1003.8,-0.134,-0.23,101,4,1.9
19/01/20 06:00,0.746,29.9,30.3,1004.3,-0.114,-0.208,164,7.8,3
19/01/20 07:00,0.708,29.9,32.1,1004.8,-0.093,-0.182,112,5.5,2.2
19/01/20 08:00,0.641,30.3,30.4,1006,-0.094,-0.177,86,4.8,2.4
19/01/20 09:00,0.545,30.3,29.1,1006.9,-0.124,-0.195,114,4,1.7
19/01/20 10:00,0.48,30.1,28.1,1007.4,-0.128,-0.191,142,3.5,0.7
19/01/20 11:00,0.415,30.2,27.4,1008.2,-0.144,-0.201,211,2.4,1.4
19/01/20 12:00,0.38,30.1,27.1,1008.6,-0.144,-0.194,199,3,1.9
19/01/20 13:00,0.379,30.1,26.6,1008.3,-0.127,-0.173,194,4.2,2.9
19/01/20 14:00,0.387,30,26.5,1007.4,-0.122,-0.172,197,4.5,3.1
19/01/20 15:00,0.422,30,25.9,1006.4,-0.118,-0.177,197,5.3,3.1
19/01/20 16:00,0.465,29.9,25.5,1006,-0.131,-0.2,192,5.1,3.6
19/01/20 17:00,0.515,29.9,25,1006.3,-0.159,-0.231,196,4.6,3.2
19/01/20 18:00,0.595,29.9,25.1,1006.6,-0.163,-0.232,194,4.8,2.7
19/01/20 19:00,0.701,29.9,24.9,1006.9,-0.128,-0.194,198,4.1,2.3
19/01/20 20:00,0.773,29.8,25.4,1007.5,-0.113,-0.176,193,5.2,2
19/01/20 21:00,0.808,29.7,28.2,1008.1,-0.123,-0.18,229,3.4,1.1
19/01/20 22:00,0.827,29.8,28.7,1008.3,-0.14,-0.191,14,2.6,1.2
19/01/20 23:00,0.848,29.8,29.1,1008.3,-0.152,-0.201,24,2.5,1.8
20/01/20 00:00,0.88,29.9,29.2,1008.4,-0.148,-0.197,31,4.5,1.5
20/01/20 01:00,0.895,30.1,27.6,1008,-0.147,-0.195,54,4.1,2.6
20/01/20 02:00,0.893,30.1,28.7,1006.7,-0.144,-0.198,357,6.7,1.2
20/01/20 03:00,0.888,30.2,28.2,1006.3,-0.129,-0.194,296,8.3,6.1
20/01/20 04:00,0.842,30.3,29.9,1005.5,-0.136,-0.207,323,7.5,2.4
20/01/20 05:00,0.758,30.4,29.1,1006.1,-0.17,-0.247,262,12.4,5.3
20/01/20 06:00,0.681,30.3,29.2,1006.5,-0.187,-0.257,329,8.7,1.6
20/01/20 07:00,0.61,30.3,29.3,1007.1,-0.183,-0.249,304,8.3,6.5
20/01/20 08:00,0.558,30.2,28.7,1007.8,-0.148,-0.208,268,7.5,2.3
20/01/20 09:00,0.494,30.1,27.8,1008.6,-0.124,-0.178,182,3.1,1.5
20/01/20 10:00,0.409,30.1,26.9,1009.5,-0.13,-0.175,185,2.7,1.3
20/01/20 11:00,0.33,30.1,26.7,1009.8,-0.15,-0.188,157,2.7,1
20/01/20 12:00,0.287,30,26.3,1010.3,-0.165,-0.199,200,3.7,2
20/01/20 13:00,0.284,30,26.2,1009.9,-0.165,-0.194,202,4.3,2.8
20/01/20 14:00,0.303,29.9,25.7,1008.9,-0.163,-0.197,196,4.5,3.2
20/01/20 15:00,0.359,29.9,25.7,1008,-0.149,-0.193,195,4.3,2.5
20/01/20 16:00,0.443,29.9,25.4,1007.5,-0.131,-0.184,184,5,3.7
20/01/20 17:00,0.515,29.9,25.2,1007.5,-0.142,-0.199,190,5.8,3.3
20/01/20 18:00,0.574,29.9,24.9,1007.8,-0.176,-0.232,197,4.4,3
20/01/20 19:00,0.643,29.8,24.9,1008.4,-0.194,-0.248,196,4.6,2.8
20/01/20 20:00,0.72,29.8,25.3,1009.1,-0.185,-0.233,197,4.7,3
20/01/20 21:00,0.802,29.8,27.4,1009.6,-0.153,-0.193,194,4.3,1.5
20/01/20 22:00,0.847,29.8,28.5,1009.9,-0.141,-0.177,11,2.1,1.6
20/01/20 23:00,0.864,29.9,28.8,1010.2,-0.149,-0.182,31,3.2,2.4
21/01/20 00:00,0.86,30,28.8,1009.8,-0.179,-0.21,24,4.5,2.5
21/01/20 01:00,0.869,30,29.6,1009.3,-0.195,-0.23,31,3.8,3
21/01/20 02:00,0.889,30.3,30.3,1008.2,-0.184,-0.224,30,4,2
21/01/20 03:00,0.886,30.4,31.2,1007.1,-0.174,-0.226,287,2.5,0.4
21/01/20 04:00,0.877,30.3,31.2,1006.5,-0.152,-0.214,22,2.3,1.8
21/01/20 05:00,0.817,30.8,30.9,1006,-0.155,-0.222,329,8.4,4.1
21/01/20 06:00,0.741,30.6,31.1,1006.4,-0.158,-0.23,294,8,4.9
21/01/20 07:00,0.635,30.5,30.6,1007.5,-0.176,-0.243,298,6.2,4.4
21/01/20 08:00,0.522,30.4,30,1008.5,-0.187,-0.243,275,5.2,1.5
21/01/20 09:00,0.431,30.4,28.6,1009.1,-0.172,-0.219,189,2.5,1.2
21/01/20 10:00,0.385,30.3,28.1,1009.7,-0.12,-0.16,209,2.1,0.5
21/01/20 11:00,0.318,30.3,27.4,1010,-0.11,-0.145,254,2.2,0.4
21/01/20 12:00,0.249,30.3,27.5,1010,-0.139,-0.171,233,1.8,0.9
21/01/20 13:00,0.217,30.1,26.6,1009.5,-0.173,-0.205,204,2.5,1.3
21/01/20 14:00,0.248,30.1,26.7,1008.7,-0.173,-0.211,248,2.2,1.2
21/01/20 15:00,0.32,29.9,26.4,1008,-0.149,-0.195,249,2.9,1
21/01/20 16:00,0.407,29.9,25.8,1007.6,-0.133,-0.186,194,3.5,2
21/01/20 17:00,0.509,29.9,25.6,1007.8,-0.118,-0.175,181,3.9,2.2
21/01/20 18:00,0.591,29.9,25.4,1008.1,-0.13,-0.184,254,4.5,1.3
21/01/20 19:00,0.674,29.8,25.4,1008.5,-0.141,-0.192,191,4.1,2.9
21/01/20 20:00,0.714,29.8,25.8,1009.3,-0.18,-0.226,182,4.3,2.4
21/01/20 21:00,0.791,29.8,27.9,1009.9,-0.162,-0.201,188,4,1.8
21/01/20 22:00,0.858,29.7,29.3,1010.4,-0.133,-0.166,31,2.6,2.1
21/01/20 23:00,0.859,29.8,29,1010.3,-0.157,-0.185,2,2.5,1.7
22/01/20 00:00,0.86,29.8,29.4,1009.9,-0.177,-0.207,17,3.1,2.7
22/01/20 01:00,0.871,29.9,29.2,1009.2,-0.194,-0.228,343,3.9,3.3
22/01/20 02:00,0.876,29.9,29.6,1008.5,-0.214,-0.255,347,4.5,3.6
22/01/20 03:00,0.9,30.6,29.6,1007.5,-0.195,-0.243,357,5.4,4
22/01/20 04:00,0.923,30.5,29.9,1006.6,-0.152,-0.21,345,6.3,5.1
22/01/20 05:00,0.89,30.8,30.5,1006.3,-0.136,-0.203,346,6.4,4
22/01/20 06:00,0.794,30.6,31.6,1006.5,-0.154,-0.223,318,5.2,0.6
22/01/20 07:00,0.67,30.5,31.6,1007.3,-0.18,-0.246,203,3.5,2.1
22/01/20 08:00,0.55,30.4,30.8,1008.2,-0.188,-0.246,197,3.9,1.8
22/01/20 09:00,0.43,30.4,29.2,1009.1,-0.19,-0.238,285,3.8,1.6
22/01/20 10:00,0.341,30.4,28.7,1009.6,-0.164,-0.205,195,3.2,1.1
22/01/20 11:00,0.296,30.4,28.1,1010.3,-0.113,-0.148,191,1.7,1
22/01/20 12:00,0.232,30.3,27.1,1010.3,-0.12,-0.15,192,3.6,2.5
22/01/20 13:00,0.173,30.3,26.9,1010.1,-0.17,-0.199,195,4.6,3.2
22/01/20 14:00,0.198,30.2,26.3,1009.5,-0.179,-0.211,197,4.6,2.5
22/01/20 15:00,0.258,29.9,25.9,1008.9,-0.175,-0.213,190,5.7,3.4
22/01/20 16:00,0.339,30,25.6,1008.4,-0.165,-0.209,194,6.1,3.9
22/01/20 17:00,0.433,29.9,25.7,1008.4,-0.16,-0.208,198,6.7,3.4
22/01/20 18:00,0.564,29.9,25.5,1008.5,-0.122,-0.171,199,5.5,2.9
22/01/20 19:00,0.65,29.9,25,1009,-0.127,-0.174,198,5.6,3.9
22/01/20 20:00,0.686,29.8,25.4,1009.5,-0.173,-0.215,194,5.9,3.6
22/01/20 21:00,0.747,29.8,27.3,1010,-0.179,-0.215,189,5.7,2.9
22/01/20 22:00,0.827,29.7,28.8,1010.1,-0.147,-0.179,337,3.9,0.5
22/01/20 23:00,0.888,29.8,29,1010.3,-0.115,-0.146,25,2.9,2.1
23/01/20 00:00,0.88,29.9,29.1,1009.9,-0.144,-0.174,10,3.6,2.7
23/01/20 01:00,0.858,29.9,30.8,1009.3,-0.191,-0.225,349,5.1,2.4
23/01/20 02:00,0.874,30,31,1008.7,-0.21,-0.25,349,4.5,3.2
23/01/20 03:00,0.88,30.4,31.1,1008,-0.231,-0.276,346,5.9,4.2
23/01/20 04:00,0.903,30.5,31.4,1007.1,-0.205,-0.258,342,6,4.2
23/01/20 05:00,0.921,30.5,31.5,1006.8,-0.155,-0.216,342,7.3,4.7
23/01/20 06:00,0.889,30.6,32.1,1006.8,-0.117,-0.182,339,6,1.2
23/01/20 07:00,0.762,30.5,32.5,1007.5,-0.143,-0.206,178,3.7,1.5
23/01/20 08:00,0.595,30.5,30.3,1008.1,-0.19,-0.246,213,3,1.4
23/01/20 09:00,0.468,30.5,29.5,1008.7,-0.19,-0.24,185,3.3,2
23/01/20 10:00,0.361,30.4,28.4,1009.4,-0.172,-0.217,208,3.6,1.5
23/01/20 11:00,0.297,30.2,27.5,1009.8,-0.125,-0.163,198,3.8,2.5
23/01/20 12:00,0.258,30.2,27,1009.9,-0.088,-0.122,210,3.6,1.9
23/01/20 13:00,0.18,30.2,26.7,1009.7,-0.14,-0.173,214,3.3,0.6
23/01/20 14:00,0.159,30.2,26.1,1009.1,-0.186,-0.222,207,3.5,2.2
23/01/20 15:00,0.222,29.8,25.5,1008.3,-0.184,-0.227,203,4.4,2.6
23/01/20 16:00,0.297,29.8,25.4,1008,-0.182,-0.232,198,5.4,3.1
23/01/20 17:00,0.418,29.7,25.2,1007.9,-0.145,-0.197,206,5.2,2.4
23/01/20 18:00,0.543,29.7,25,1007.9,-0.112,-0.165,199,5.3,3.2
23/01/20 19:00,0.654,29.6,24.9,1008.2,-0.087,-0.14,200,5,3.1
23/01/20 20:00,0.694,29.6,25.4,1008.9,-0.121,-0.171,193,5.2,2.6
23/01/20 21:00,0.701,29.6,27.5,1009,-0.179,-0.221,195,4.9,2.3
23/01/20 22:00,0.766,29.6,28.9,1009.3,-0.168,-0.21,-9999,3.2,-9999
23/01/20 23:00,0.84,29.6,29.1,1009.4,-0.132,-0.171,-9999,-9999,-9999
24/01/20 00:00,0.881,29.7,29.1,1008.8,-0.117,-0.156,-9999,-9999,-9999
24/01/20 01:00,0.893,29.8,30.3,1008.3,-0.131,-0.176,-9999,-9999,-9999
24/01/20 02:00,0.891,29.8,30.3,1007.6,-0.169,-0.218,331,6.1,4.6
24/01/20 03:00,0.912,30,30.5,1006.7,-0.19,-0.247,341,6.3,1.7
24/01/20 04:00,0.94,30.1,29.7,1006.3,-0.185,-0.251,339,7.2,3.6
24/01/20 05:00,0.946,30.1,30.6,1005.8,-0.165,-0.235,338,7.8,4.9
24/01/20 06:00,0.929,30.1,30.7,1005.7,-0.132,-0.207,312,6.4,3.7
24/01/20 07:00,0.858,30.1,31.5,1006.2,-0.11,-0.185,281,6.3,1.6
24/01/20 08:00,0.713,30.1,29.1,1007.1,-0.131,-0.2,150,5.6,2.7
24/01/20 09:00,0.538,30.1,28.5,1007.6,-0.169,-0.229,170,5.2,2
24/01/20 10:00,0.397,30.1,27.8,1008,-0.18,-0.236,180,3.4,1
24/01/20 11:00,0.293,30,27.1,1008.7,-0.167,-0.218,168,3,1.5
24/01/20 12:00,0.225,29.9,26.4,1009,-0.142,-0.187,171,2.6,1.4
24/01/20 13:00,0.226,29.9,25.8,1008.6,-0.096,-0.138,218,3,1.1
24/01/20 14:00,0.242,29.9,25.6,1008.2,-0.089,-0.136,196,3.4,2.1
24/01/20 15:00,0.241,29.9,25.3,1007.6,-0.147,-0.198,194,3.5,2.1
24/01/20 16:00,0.305,29.8,25.1,1006.7,-0.161,-0.218,198,4.1,2.7
24/01/20 17:00,0.391,29.8,25.1,1006.6,-0.154,-0.22,197,3.9,2.1
24/01/20 18:00,0.477,29.7,24.8,1007,-0.156,-0.222,197,4.2,2.7
24/01/20 19:00,0.606,29.6,24.8,1007.5,-0.11,-0.172,201,4.6,2.6
24/01/20 20:00,0.699,29.6,25.3,1007.8,-0.083,-0.139,192,5.5,3.8
24/01/20 21:00,0.741,29.6,27.9,1008.2,-0.092,-0.146,214,5.1,1.4
24/01/20 22:00,0.745,29.7,28.3,1008.6,-0.136,-0.186,3,2.3,1.4
24/01/20 23:00,0.781,29.7,29.2,1008.6,-0.147,-0.193,342,2.8,1.7
25/01/20 00:00,0.835,29.8,29.2,1008,-0.125,-0.172,33,3.7,3
25/01/20 01:00,0.892,29.9,28.7,1007.3,-0.097,-0.149,32,4.2,3.3
25/01/20 02:00,0.922,30,29.1,1006.4,-0.103,-0.163,39,4.1,2.6
25/01/20 03:00,0.913,30,29.2,1005.8,-0.16,-0.229,41,4.2,2.7
25/01/20 04:00,0.941,30.3,29.6,1004.8,-0.177,-0.252,22,3.6,2.2
25/01/20 05:00,0.954,30.1,29.9,1004.5,-0.174,-0.258,18,3.7,2.6
25/01/20 06:00,0.972,30.3,30.5,1004.4,-0.128,-0.216,51,4.2,2.1
25/01/20 07:00,0.952,30.2,30.6,1005.2,-0.075,-0.162,84,4.8,3.3
25/01/20 08:00,0.822,30.2,29.8,1006,-0.089,-0.168,173,4.8,1.4
25/01/20 09:00,0.659,30.2,28.9,1006.8,-0.109,-0.18,189,3.5,2.1
25/01/20 10:00,0.482,30.2,28.2,1007.3,-0.144,-0.207,199,4.3,2.9
25/01/20 11:00,0.33,30.1,27.4,1007.8,-0.175,-0.234,185,4.5,2.6
25/01/20 12:00,0.224,30,26.9,1008.2,-0.183,-0.237,197,4.4,3.3
25/01/20 13:00,0.202,29.8,26.4,1007.9,-0.142,-0.192,196,5.6,3.7
25/01/20 14:00,0.247,29.8,26.2,1007.1,-0.09,-0.143,196,5.8,3.9
25/01/20 15:00,0.244,29.8,25.9,1006.3,-0.137,-0.199,195,5.6,3.9
25/01/20 16:00,0.267,29.7,25.7,1005.8,-0.193,-0.263,192,5.8,3.6
25/01/20 17:00,0.361,29.6,25.7,1005.9,-0.181,-0.255,198,5.5,3.6
25/01/20 18:00,0.445,29.4,25.3,1006,-0.178,-0.251,194,6,3.3
25/01/20 19:00,0.556,29.3,25.3,1006.6,-0.147,-0.219,195,5.5,3.5
25/01/20 20:00,0.661,29.3,25.9,1007,-0.104,-0.17,194,5.1,3.2
25/01/20 21:00,0.718,29.4,27.5,1007.4,-0.088,-0.149,191,5.5,3.3
25/01/20 22:00,0.731,29.5,29.1,1007.4,-0.105,-0.163,333,3.4,1.2
25/01/20 23:00,0.737,29.6,29.9,1007.2,-0.137,-0.195,344,1.7,1.1
26/01/20 00:00,0.784,29.8,30.2,1006.9,-0.13,-0.19,1,2.9,1.9
26/01/20 01:00,0.835,30,30.4,1006.2,-0.113,-0.177,358,3.3,2.1
26/01/20 02:00,0.893,30.2,31,1005.6,-0.092,-0.162,347,4.3,3
26/01/20 03:00,0.946,30.3,31.9,1004.9,-0.086,-0.163,338,4.5,2.8
26/01/20 04:00,0.948,30.4,30.8,1004.2,-0.138,-0.222,327,5,3.6
